subject_id,fold,true_label,left_prob,right_prob
7,0,1,0.16431084872421187,0.8356891512757881
7,0,1,0.38416776022172305,0.615832239778277
7,0,1,0.9896438675438329,0.010356132456167061
7,0,2,0.050904032859609205,0.9490959671403908
7,0,2,0.5095099779196699,0.49049002208033005
7,0,2,0.0,1.0
7,0,2,0.07004842824113022,0.9299515717588698
7,0,2,0.14210821658543715,0.8578917834145628
7,0,2,0.222452572954982,0.777547427045018
7,0,1,0.17195420250978943,0.8280457974902106
7,0,1,0.4614786028901754,0.5385213971098246
7,0,1,0.12467327682965224,0.8753267231703478
7,0,1,0.618978396884662,0.381021603115338
7,0,2,0.4159192729476069,0.5840807270523931
7,0,2,0.9806359755796464,0.01936402442035357
7,0,1,0.7909108474048852,0.20908915259511482
7,1,1,0.21921531826941776,0.7807846817305822
7,1,1,0.44235950196278995,0.55764049803721
7,1,1,0.13832845078911937,0.8616715492108806
7,1,1,0.8721114443462701,0.1278885556537299
7,1,1,0.3953252633970463,0.6046747366029537
7,1,2,0.01933558697355764,0.9806644130264424
7,1,2,0.17250713104451454,0.8274928689554855
7,1,2,0.0010705102147439138,0.9989294897852561
7,1,2,0.11224935871024444,0.8877506412897556
7,1,2,0.007702815289355347,0.9922971847106447
7,1,2,0.3780247344372054,0.6219752655627946
7,1,1,0.6277368116923419,0.37226318830765814
7,1,2,0.9882201757726325,0.011779824227367456
7,1,2,0.8780688760246286,0.12193112397537145
7,1,1,0.50208383345329,0.49791616654671006
7,1,1,0.9827067558992069,0.01729324410079312
7,2,1,0.886571256223194,0.11342874377680602
7,2,1,0.9438758633472444,0.05612413665275565
7,2,1,0.6020580936926665,0.39794190630733356
7,2,2,0.012189833548266304,0.9878101664517337
7,2,2,0.043013255717759824,0.9569867442822402
7,2,2,0.621025781798914,0.37897421820108607
7,2,2,0.03739392497066818,0.9626060750293318
7,2,2,0.047483967322531684,0.9525160326774683
7,2,2,0.11176735461390008,0.8882326453860999
7,2,1,0.811311732176573,0.18868826782342699
7,2,2,0.38873723249424375,0.6112627675057563
7,2,2,0.2500508041860662,0.7499491958139338
7,2,1,0.6393832106359035,0.36061678936409647
7,2,1,0.5302049303248189,0.4697950696751812
7,2,1,0.6419912006998689,0.3580087993001311
7,2,1,0.41358952252673786,0.5864104774732621
7,3,1,0.3481720585631788,0.6518279414368212
7,3,1,0.9581228250408836,0.04187717495911631
7,3,1,0.968524674827997,0.03147532517200299
7,3,1,0.7891831328652819,0.2108168671347181
7,3,1,0.9009349148832433,0.09906508511675674
7,3,2,0.19608272396721693,0.8039172760327831
7,3,2,0.026288682810663655,0.9737113171893363
7,3,2,0.47977620209765615,0.5202237979023439
7,3,2,0.2948308071158027,0.7051691928841973
7,3,2,0.44872938483464575,0.5512706151653542
7,3,2,0.5740583037383726,0.4259416962616273
7,3,1,0.579863128600232,0.420136871399768
7,3,1,0.6923054670914471,0.30769453290855286
7,3,2,0.2853880978678023,0.7146119021321977
7,3,2,0.9697779072755607,0.03022209272443933
7,3,1,0.8743893706665582,0.12561062933344183
7,4,1,0.4483297210112711,0.5516702789887289
7,4,1,0.7851809851124576,0.21481901488754235
7,4,1,0.7741863467361099,0.2258136532638901
7,4,1,0.7841263769444933,0.2158736230555067
7,4,2,0.005705095536884142,0.9942949044631159
7,4,2,0.2712643456728798,0.7287356543271202
7,4,2,0.5028388478214847,0.49716115217851525
7,4,2,0.9328770578104127,0.0671229421895873
7,4,2,0.9268592170073291,0.07314078299267092
7,4,2,0.9088951638091358,0.09110483619086414
7,4,1,0.9334569928141065,0.0665430071858934
7,4,1,0.9908203611574086,0.009179638842591438
7,4,2,0.7939054056652661,0.20609459433473387
7,4,2,0.46544699125651434,0.5345530087434857
7,4,1,0.41033499384776795,0.589665006152232
7,4,1,0.9822915490764957,0.017708450923504215
