subject_id,fold,true_label,left_prob,right_prob
5,0,1,0.24114491265637272,0.7588550873436273
5,0,1,0.668900887768,0.3310991122319999
5,0,2,0.025496621016961707,0.9745033789830383
5,0,2,0.02174599836785196,0.978254001632148
5,0,2,0.0006757021329583113,0.9993242978670417
5,0,1,0.10030297137429633,0.8996970286257037
5,0,2,0.3265781650260865,0.6734218349739135
5,0,2,0.2976611082443824,0.7023388917556176
5,0,2,0.9754996727358551,0.024500327264144885
5,0,2,0.04232254292897086,0.9576774570710291
5,0,2,0.9221633994971673,0.07783660050283271
5,0,1,0.42180043593277294,0.5781995640672271
5,0,1,0.5527335692444859,0.44726643075551403
5,0,1,0.7193881047227566,0.28061189527724345
5,0,1,0.8160493418871395,0.18395065811286046
5,0,1,0.19383117258794347,0.8061688274120565
5,1,1,0.8383258116965062,0.16167418830349375
5,1,1,0.7931815399164721,0.20681846008352794
5,1,2,0.0007639487454095262,0.9992360512545905
5,1,2,0.07269160885690473,0.9273083911430953
5,1,2,0.09689924095876212,0.9031007590412379
5,1,2,0.4227123149890165,0.5772876850109835
5,1,1,0.3853364819535152,0.6146635180464848
5,1,1,0.5059445621237866,0.4940554378762135
5,1,1,0.02618670769547482,0.9738132923045252
5,1,2,0.2729853323956918,0.7270146676043082
5,1,2,0.03543846201052614,0.9645615379894739
5,1,2,0.18947312302402275,0.8105268769759773
5,1,2,0.9015224906958655,0.09847750930413447
5,1,1,0.0647759614770651,0.9352240385229349
5,1,1,0.9999725745459396,2.7425454060408887e-05
5,1,1,0.9997647340592398,0.00023526594076019242
5,2,1,0.6806621249046154,0.3193378750953845
5,2,1,0.04021247076752266,0.9597875292324773
5,2,2,0.0052288339992278,0.9947711660007722
5,2,2,0.4091971722978851,0.5908028277021149
5,2,2,0.02989039518183545,0.9701096048181646
5,2,2,0.05180909642152087,0.9481909035784791
5,2,1,0.6704321973620166,0.32956780263798335
5,2,2,0.4242765607715818,0.5757234392284182
5,2,2,0.21298885939391898,0.787011140606081
5,2,2,0.766433508912427,0.23356649108757305
5,2,2,0.9325491932348535,0.06745080676514653
5,2,1,0.9512548286237784,0.048745171376221544
5,2,1,1.99818510804306e-06,0.999998001814892
5,2,1,0.9999406328053867,5.936719461324873e-05
5,2,1,0.07420930110143209,0.9257906988985679
5,2,1,0.9975440707546158,0.002455929245384177
5,3,1,0.5566189312835164,0.4433810687164836
5,3,1,0.16715760470480034,0.8328423952951997
5,3,2,0.17469178951499909,0.8253082104850009
5,3,2,0.00952204604934781,0.9904779539506522
5,3,2,0.010623449483863068,0.9893765505161369
5,3,2,0.14701209359263345,0.8529879064073665
5,3,1,0.3574986281508089,0.6425013718491911
5,3,1,0.9686703972216725,0.03132960277832754
5,3,1,0.6866845757519512,0.3133154242480488
5,3,2,0.7139860113653962,0.28601398863460376
5,3,2,0.6324394639905223,0.3675605360094777
5,3,2,0.09523086360408706,0.9047691363959129
5,3,2,0.13951470468974703,0.860485295310253
5,3,1,0.5116567937586951,0.48834320624130484
5,3,1,0.8032947375065256,0.19670526249347436
5,3,1,0.9931707905155915,0.006829209484408467
5,4,1,0.7597076746896848,0.2402923253103152
5,4,1,0.8064776178672838,0.19352238213271625
5,4,2,0.0008032573252754194,0.9991967426747246
5,4,2,0.6238792160814355,0.37612078391856457
5,4,2,0.11262659346879833,0.8873734065312017
5,4,2,0.03979213634663925,0.9602078636533607
5,4,2,0.13153955985436616,0.8684604401456338
5,4,1,0.16813350286981166,0.8318664971301883
5,4,1,0.4706779944346652,0.5293220055653348
5,4,2,0.0665290588105446,0.9334709411894554
5,4,2,0.053456443768940654,0.9465435562310593
5,4,2,0.4985154061127426,0.5014845938872574
5,4,1,0.9825231440730005,0.017476855926999508
5,4,1,0.9683081697454268,0.03169183025457326
5,4,1,0.5718575056644011,0.4281424943355989
5,4,1,0.9999713886784684,2.861132153160361e-05
