subject_id,fold,true_label,left_prob,right_prob
2,4,1,0.9994923309399073,0.0005076690600927449
2,4,1,0.999999988829624,1.117037593121098e-08
2,4,1,0.9647994620276401,0.03520053797235993
2,4,2,2.0464376907503024e-06,0.9999979535623092
2,4,2,0.00379195257607301,0.996208047423927
2,4,2,0.0006022680788644319,0.9993977319211356
2,4,2,1.4005885340395707e-10,0.9999999998599411
2,4,2,1.8852683858483488e-09,0.9999999981147316
2,4,2,6.2259627403582485e-06,0.9999937740372596
2,4,1,0.970966708919325,0.029033291080674938
2,4,1,0.9999978929652608,2.107034739254499e-06
2,4,2,0.9997126446418407,0.0002873553581592673
2,4,2,1.0790269711069556e-07,0.9999998920973029
2,4,2,5.196787528638502e-06,0.9999948032124714
2,4,2,5.371517367669387e-05,0.9999462848263233
2,4,1,0.9999991455307394,8.544692605678762e-07
2,4,1,0.9999998703495779,1.296504220257525e-07
2,4,1,0.9999791880107833,2.0811989216647673e-05
2,4,1,0.9999990698922488,9.301077511596968e-07
2,4,2,5.622893174050958e-05,0.9999437710682595
2,4,2,4.148854614749453e-06,0.9999958511453853
2,4,1,0.9993814889458824,0.0006185110541175755
2,4,1,0.9999999859469219,1.4053078172376334e-08
2,4,1,0.9999310085224868,6.899147751316347e-05
