subject_id,fold,true_label,left_prob,right_prob
6,0,1,0.9951818186781863,0.004818181321813717
6,0,1,0.9995075989975423,0.0004924010024577541
6,0,1,0.9999306703224106,6.932967758944381e-05
6,0,1,0.9994312098475528,0.0005687901524471955
6,0,1,0.9967878690889895,0.0032121309110104204
6,0,1,0.9999961932957282,3.806704271821599e-06
6,0,2,1.1608768715865025e-05,0.9999883912312841
6,0,2,0.0017124966388570861,0.9982875033611429
6,0,2,0.9745525755885134,0.02544742441148657
6,0,2,0.001418023764486409,0.9985819762355136
6,0,2,4.881097848130622e-08,0.9999999511890215
6,0,2,0.0005230718612431184,0.9994769281387569
6,0,1,0.9990351925359935,0.0009648074640065083
6,0,1,0.01663100246706084,0.9833689975329392
6,0,2,7.43733003416569e-06,0.9999925626699658
6,0,2,0.12054819842711972,0.8794518015728803
6,0,2,0.002044943420547618,0.9979550565794524
6,0,2,0.008559839510844047,0.991440160489156
6,0,2,1.4818567791730075e-06,0.9999985181432208
6,0,2,0.9989795189346216,0.0010204810653784595
6,0,1,0.9999999999374781,6.252186603243937e-11
6,0,1,0.9998906823651651,0.00010931763483488218
6,0,1,0.9956786627572117,0.004321337242788255
6,0,1,0.13138589724609306,0.8686141027539069
6,1,1,0.9999981347748756,1.8652251243608287e-06
6,1,1,0.9999119901530275,8.80098469725698e-05
6,1,1,0.9982101578355229,0.0017898421644770644
6,1,2,0.9977471228762759,0.002252877123724178
6,1,2,0.0022109149864291133,0.9977890850135709
6,1,2,0.6936276766078202,0.30637232339217974
6,1,2,4.7342114450898976e-08,0.9999999526578855
6,1,1,0.9999999877630543,1.2236945708696214e-08
6,1,1,0.9976037672595176,0.0023962327404824318
6,1,2,0.7262627097767214,0.2737372902232786
6,1,2,9.046413063673597e-05,0.9999095358693633
6,1,2,2.0705350900485087e-07,0.999999792946491
6,1,2,0.999390468959043,0.0006095310409570021
6,1,2,4.288826647713684e-06,0.9999957111733523
6,1,1,0.9999999999105158,8.948417209108063e-11
6,1,2,2.9301951316451635e-06,0.9999970698048684
6,1,2,2.698994112426689e-06,0.9999973010058876
6,1,2,1.5765166949677223e-14,0.9999999999999842
6,1,1,0.0006269427700618113,0.9993730572299382
6,1,1,0.674673474341936,0.32532652565806397
6,1,1,1.3434733325823345e-09,0.9999999986565267
6,1,1,0.9999999999998935,1.0644059910112649e-13
6,1,1,3.2093608830496834e-06,0.999996790639117
6,1,1,0.0008639411236437411,0.9991360588763563
6,2,1,0.9999513882022445,4.861179775554761e-05
6,2,1,0.9999955282265864,4.471773413537552e-06
6,2,2,0.00013696089661519029,0.9998630391033848
6,2,2,0.0016173962038968925,0.9983826037961031
6,2,2,0.05019420781309303,0.949805792186907
6,2,2,3.1354503475800044e-06,0.9999968645496524
6,2,2,2.793797539757392e-06,0.9999972062024602
6,2,2,0.002019739826931488,0.9979802601730685
6,2,1,0.9999997533322735,2.4666772642083115e-07
6,2,1,0.9954092499874105,0.00459075001258942
6,2,1,0.9797353124329461,0.020264687567053952
6,2,1,0.9998006298197051,0.0001993701802949669
6,2,2,0.5150770043730089,0.4849229956269911
6,2,1,0.20119113065496674,0.7988088693450333
6,2,1,0.961439882407385,0.03856011759261504
6,2,1,0.04866878145747422,0.9513312185425258
6,2,1,0.0016148708765919562,0.998385129123408
6,2,2,0.00023845990995730038,0.9997615400900427
6,2,2,0.002989387571718294,0.9970106124282817
6,2,2,3.910791139793979e-05,0.9999608920886021
6,2,2,0.18946296641217342,0.8105370335878266
6,2,2,9.053957583660122e-11,0.9999999999094604
6,2,1,0.0,1.0
6,2,1,0.9979048967470755,0.0020951032529244896
6,3,1,0.9636329508214737,0.03636704917852632
6,3,1,0.01160406539585801,0.988395934604142
6,3,1,0.9999999872372889,1.2762711130669275e-08
6,3,1,0.9811056481557676,0.018894351844232347
6,3,2,4.8363529160488916e-05,0.9999516364708395
6,3,2,0.5336400602874242,0.46635993971257583
6,3,2,0.001655015536278892,0.9983449844637211
6,3,2,2.541722388116341e-11,0.9999999999745828
6,3,2,7.499390856835486e-05,0.9999250060914316
6,3,2,0.0034704341888218693,0.9965295658111781
6,3,2,0.0005293748086667716,0.9994706251913332
6,3,1,0.9999774450085938,2.2554991406284678e-05
6,3,2,0.9993245453433706,0.0006754546566294698
6,3,1,0.7259324198400867,0.2740675801599132
6,3,1,0.9999979552539905,2.0447460095142824e-06
6,3,2,0.1070272060949573,0.8929727939050427
6,3,2,1.0390737159582386e-09,0.9999999989609263
6,3,2,0.18906242735976142,0.8109375726402386
6,3,2,0.9999999999999942,5.8047538135458544e-15
6,3,1,0.9999996318902531,3.681097468662476e-07
6,3,1,0.9962715211076715,0.0037284788923284853
6,3,1,0.9724760745329356,0.027523925467064426
6,3,1,0.002558420904462233,0.9974415790955378
6,3,1,0.99999948712204,5.128779599795862e-07
