subject_id,fold,true_label,left_prob,right_prob
1,4,1,1.0,3.3161933338255065e-29
1,4,1,1.0,1.2877866872955302e-21
1,4,1,1.0,2.383593444501456e-19
1,4,2,3.3306690738754696e-15,0.9999999999999967
1,4,2,1.0,1.9749185803777133e-17
1,4,2,0.9767866517229942,0.023213348277005868
1,4,2,0.0,1.0
1,4,2,0.0,1.0
1,4,2,0.9999978670693317,2.132930668262485e-06
1,4,1,0.9999999999992196,7.80360471216759e-13
1,4,1,0.9999943076683372,5.692331662845147e-06
1,4,2,1.1102230246251565e-15,0.9999999999999989
1,4,2,0.9999999975145027,2.485497217800392e-09
1,4,2,0.01905472121209839,0.9809452787879016
1,4,2,0.9925070271266165,0.007492972873383474
1,4,1,1.0,1.0703602655820905e-26
1,4,1,1.0,2.577033263600957e-21
1,4,1,4.789403156668648e-05,0.9999521059684333
1,4,1,1.0,2.8983616468696937e-72
1,4,2,0.0,1.0
1,4,2,0.0,1.0
1,4,1,2.0321522242738865e-12,0.9999999999979678
1,4,1,1.0,2.49448169759839e-35
1,4,1,0.9999999992669909,7.330091519490322e-10
