subject_id,fold,true_label,left_prob,right_prob
1,1,1,0.8217117710637543,0.17828822893624577
1,1,1,0.9635042885230883,0.036495711476911684
1,1,2,0.5355308098397888,0.4644691901602111
1,1,2,0.23407185368045802,0.765928146319542
1,1,2,0.4931993539163556,0.5068006460836444
1,1,1,0.5180377669108776,0.48196223308912245
1,1,2,0.03800862933648974,0.9619913706635103
1,1,2,0.007752219848730535,0.9922477801512695
1,1,2,0.15263568446672726,0.8473643155332727
1,1,2,0.11118277442579383,0.8888172255742062
1,1,2,0.13807070509245456,0.8619292949075454
1,1,1,0.05303275304949506,0.9469672469505049
1,1,1,0.21134326366411638,0.7886567363358836
1,1,1,0.8678819889986852,0.13211801100131482
1,1,1,0.977034880642212,0.022965119357787955
1,1,1,0.9994178850078268,0.000582114992173199
1,2,1,0.32183606223003103,0.678163937769969
1,2,1,0.8241522875026944,0.1758477124973056
1,2,2,0.21001280897166819,0.7899871910283318
1,2,2,0.5646039266964544,0.4353960733035456
1,2,2,0.21764044138346894,0.7823595586165311
1,2,2,0.23368345148460568,0.7663165485153943
1,2,1,0.18995627820835503,0.810043721791645
1,2,1,0.8463888056630107,0.15361119433698933
1,2,1,0.5218712363280064,0.47812876367199364
1,2,2,0.0499832175829138,0.9500167824170862
1,2,2,0.16613247646507034,0.8338675235349297
1,2,2,0.1352223008828124,0.8647776991171876
1,2,2,0.185890071286284,0.814109928713716
1,2,1,0.4143762760634915,0.5856237239365085
1,2,1,0.9432850042754545,0.05671499572454555
1,2,1,0.9054328321557,0.09456716784429993
1,3,1,0.07100557379569883,0.9289944262043012
1,3,1,0.5281245228878668,0.4718754771121331
1,3,2,0.22264600729489925,0.7773539927051007
1,3,2,0.49776107914480683,0.5022389208551932
1,3,2,0.42665145644623304,0.573348543553767
1,3,2,0.19411325742283125,0.8058867425771687
1,3,1,0.27356729314660433,0.7264327068533957
1,3,2,0.03685154224844689,0.9631484577515531
1,3,2,0.0859898087649491,0.9140101912350509
1,3,2,0.059626780618645236,0.9403732193813548
1,3,2,0.12080184288997531,0.8791981571100247
1,3,1,0.6024224107321643,0.39757758926783565
1,3,1,0.9921221889058934,0.007877811094106547
1,3,1,0.9831899640082368,0.01681003599176327
1,3,1,0.9313929037470586,0.06860709625294141
1,3,1,0.9720190065865595,0.027980993413440486
1,4,1,0.2765430361679718,0.7234569638320282
1,4,1,0.3294556937400057,0.6705443062599943
1,4,2,0.5335872571722884,0.46641274282771156
1,4,2,0.20231461069546286,0.7976853893045371
1,4,2,0.370599452271712,0.629400547728288
1,4,2,0.6201510857415296,0.37984891425847045
1,4,1,0.6318576329348387,0.3681423670651614
1,4,1,0.6930063204277548,0.30699367957224527
1,4,1,0.5771551678186302,0.4228448321813698
1,4,2,0.023333361452442913,0.9766666385475571
1,4,2,0.20925075716224817,0.7907492428377518
1,4,2,0.38824336388264924,0.6117566361173508
1,4,2,0.05183175552725239,0.9481682444727476
1,4,1,0.7322459194792871,0.2677540805207129
1,4,1,0.9855708237685493,0.014429176231450654
1,4,1,0.9448854969542527,0.05511450304574732
1,5,1,0.40095460402884187,0.5990453959711581
1,5,1,0.8728849787675911,0.12711502123240892
1,5,2,0.13800643277493485,0.8619935672250651
1,5,2,0.3927339050932711,0.6072660949067289
1,5,2,0.5765452010542352,0.42345479894576477
1,5,2,0.7056492700232083,0.2943507299767917
1,5,2,0.7898888798716566,0.21011112012834346
1,5,1,0.7646527376562737,0.23534726234372622
1,5,1,0.7058752603423002,0.29412473965769975
1,5,2,0.5668139557195147,0.4331860442804854
1,5,2,0.49405295567366725,0.5059470443263328
1,5,2,0.11067975454453571,0.8893202454554643
1,5,1,0.6401207061627181,0.3598792938372819
1,5,1,0.9921785995092892,0.007821400490710794
1,5,1,0.9781624816817684,0.02183751831823154
1,5,1,0.9847620407303967,0.015237959269603234
2,1,1,0.8836521510391643,0.11634784896083573
2,1,1,0.6382793225307957,0.3617206774692044
2,1,2,0.044975427938927504,0.9550245720610725
2,1,2,0.06438457019777766,0.9356154298022223
2,1,2,0.04427410154316369,0.9557258984568363
2,1,1,0.4187910366518145,0.5812089633481855
2,1,2,0.44940638326672244,0.5505936167332776
2,1,2,0.2612401203538718,0.7387598796461282
2,1,2,0.8150583584874442,0.18494164151255582
2,1,2,0.4546429946059015,0.5453570053940985
2,1,2,0.4846731799597389,0.5153268200402611
2,1,1,0.4971149724107341,0.5028850275892659
2,1,1,0.5289671146762317,0.4710328853237683
2,1,1,0.9698481561358887,0.03015184386411126
2,1,1,0.9135941451348648,0.08640585486513525
2,1,1,0.956733950970155,0.043266049029845016
2,2,1,0.9618305302459146,0.03816946975408545
2,2,1,0.974130104399523,0.025869895600477064
2,2,2,0.2946151157043171,0.7053848842956829
2,2,2,0.29124933316126056,0.7087506668387394
2,2,2,0.15522225695633707,0.8447777430436629
2,2,2,0.06214540074717423,0.9378545992528258
2,2,1,0.3821307281848664,0.6178692718151336
2,2,1,0.17790545517536738,0.8220945448246326
2,2,1,0.759333583658873,0.240666416341127
2,2,2,0.9942797788173507,0.0057202211826492206
2,2,2,0.382351304204538,0.617648695795462
2,2,2,0.04669862933422253,0.9533013706657775
2,2,2,0.8707532802869478,0.1292467197130522
2,2,1,0.8390974510602676,0.16090254893973238
2,2,1,0.9802540356221804,0.019745964377819638
2,2,1,0.9600763103376793,0.0399236896623207
2,3,1,0.1266828997194146,0.8733171002805854
2,3,1,0.15884068896384107,0.8411593110361589
2,3,2,0.24991708390592593,0.7500829160940741
2,3,2,0.24295003235041057,0.7570499676495894
2,3,2,0.020793026003879334,0.9792069739961207
2,3,2,0.051631297258233455,0.9483687027417665
2,3,1,0.75823962593329,0.24176037406671
2,3,2,0.6260945770813695,0.37390542291863044
2,3,2,0.13625384361838644,0.8637461563816136
2,3,2,0.011388438656521394,0.9886115613434786
2,3,2,0.49389489586313307,0.5061051041368669
2,3,1,0.9262460012532462,0.07375399874675377
2,3,1,0.8144762381347406,0.18552376186525937
2,3,1,0.9773981284756893,0.02260187152431075
2,3,1,0.4511845873774134,0.5488154126225866
2,3,1,0.952506528690833,0.04749347130916703
