subject_id,fold,true_label,left_prob,right_prob
4,4,4,0.18589487454459264,0.3398787879398035
4,4,1,0.3886338901447314,0.13625863631211632
4,4,1,0.06904596261521875,0.620707361631582
4,4,3,0.2899571672712599,0.2178840945313893
4,4,1,0.190103145002991,0.2628657475969171
4,4,2,0.32763128283164406,0.19053273827247977
4,4,2,0.3380829388549334,0.2584798832947983
4,4,1,0.15100676374589886,0.4203380385356357
4,4,2,0.2965585069773239,0.3089393528772988
4,4,2,0.42831540786745986,0.1619751469839344
4,4,4,0.37819362892247715,0.18684675539967527
4,4,2,0.10048085311228225,0.493010366042828
4,4,1,0.018471723558578176,0.4658442416746688
4,4,4,0.0693204885053099,0.07167898838457501
4,4,1,0.22129994697249505,0.22463803801199783
4,4,1,0.40205001176733085,0.12695309382496414
4,4,4,0.09025911514067043,0.2914421293175462
4,4,3,0.26705805462342364,0.22093402951174598
4,4,3,0.2361954126329345,0.4626173055827385
4,4,2,0.16532368328920324,0.2705624303363956
4,4,3,0.31197410430267064,0.1254613278378187
4,4,3,0.21556610922994535,0.36039820206115153
4,4,4,0.16886899179585804,0.11100346575303406
4,4,4,0.4379644184170869,0.24236516490459575
4,4,1,0.0893809907257515,0.5920962761761317
4,4,1,0.3735011010327552,0.2682801262989853
4,4,3,0.4171861438958893,0.12968635259364666
4,4,3,0.11867060964062437,0.23280539553391338
4,4,1,0.17325526772058295,0.2868373454210986
4,4,4,0.42071030390533676,0.22375251474614433
4,4,2,0.2676985722810009,0.2589014568127168
4,4,3,0.23426893935814372,0.3695684729060855
4,4,4,0.2993387359854659,0.3052385370752566
4,4,3,0.12389398393929972,0.14240873959946862
4,4,4,0.22661028776551045,0.18783694977526938
4,4,4,0.15969488280382144,0.23505190123341585
4,4,1,0.07814259382849834,0.29571401944809994
4,4,2,0.3269062724501365,0.13099661152699507
4,4,1,0.3105247310505034,0.2002197028740416
4,4,4,0.17718847148522193,0.2628029057303739
4,4,4,0.3598113667438802,0.25184639173409984
4,4,2,0.2996773514273433,0.15901670560240536
4,4,1,0.4565974963483475,0.1728195873882238
4,4,2,0.18926265176453283,0.3079637517575653
4,4,3,0.07993328477094407,0.11136693756014493
4,4,3,0.30957774205671645,0.19525148002836268
4,4,3,0.2410575792296462,0.3306621190086168
4,4,2,0.1677472882613165,0.14209765757977752
4,4,4,0.18671877499352124,0.6662292161292822
4,4,2,0.4915160877419625,0.1997394250564587
4,4,4,0.44158608887076795,0.12217116832054165
4,4,2,0.2611158133241544,0.32344423463209504
4,4,1,0.2557012243807875,0.41097010133242834
4,4,3,0.47067624645386896,0.07503099058094626
4,4,2,0.3281843745625096,0.1446365744322143
4,4,3,0.26214200877721167,0.2786097923138377
4,4,2,0.2983614183412602,0.2045349525576919
