subject_id,fold,true_label,left_prob,right_prob
9,0,2,0.14507024694444393,0.8549297530555561
9,0,2,0.2035414382074251,0.7964585617925749
9,0,2,0.1986375668321062,0.8013624331678938
9,0,2,0.12258297969065657,0.8774170203093434
9,0,2,0.21694120268101758,0.7830587973189824
9,0,2,0.370623935931525,0.629376064068475
9,0,1,0.29653554692413375,0.7034644530758662
9,0,1,0.9765603994515079,0.023439600548492177
9,0,1,0.5582779985036667,0.44172200149633334
9,0,1,0.6222659519389308,0.37773404806106925
9,0,1,0.32086771129830116,0.6791322887016988
9,0,1,0.4180024005498918,0.5819975994501082
9,0,2,0.4740433668338089,0.5259566331661911
9,0,2,0.6604351056636395,0.3395648943363605
9,0,1,0.8838012263891338,0.11619877361086621
9,0,1,0.42118186495446674,0.5788181350455333
9,0,1,0.1720618024614584,0.8279381975385416
9,0,1,0.1577038319500471,0.8422961680499529
9,0,2,0.08779821856774472,0.9122017814322553
9,0,2,0.11113512680728077,0.8888648731927192
9,0,2,0.10520496798652668,0.8947950320134733
9,0,2,0.21943678711505432,0.7805632128849457
9,0,1,0.41575201561004094,0.5842479843899591
9,0,1,0.2587843534081964,0.7412156465918036
9,1,2,0.3047393323391895,0.6952606676608105
9,1,2,0.24410957591871152,0.7558904240812885
9,1,2,0.5238238057831164,0.47617619421688356
9,1,1,0.339198889974911,0.660801110025089
9,1,1,0.8657025870032063,0.13429741299679362
9,1,1,0.5021194175774595,0.4978805824225405
9,1,1,0.4617893196488353,0.5382106803511647
9,1,2,0.921396668143201,0.07860333185679903
9,1,2,0.866791614608922,0.13320838539107807
9,1,1,0.7836211668731772,0.21637883312682282
9,1,1,0.5907380135922429,0.4092619864077572
9,1,1,0.36949987852989397,0.630500121470106
9,1,1,0.6024583722085959,0.39754162779140406
9,1,1,0.7356883994765242,0.2643116005234758
9,1,2,0.7213650051741527,0.27863499482584725
9,1,1,0.8820447435545231,0.11795525644547689
9,1,2,0.12828680643236734,0.8717131935676327
9,1,2,0.24259801814753734,0.7574019818524627
9,1,2,0.843555832806361,0.15644416719363896
9,1,2,0.26605734957056315,0.7339426504294368
9,1,2,0.153635607460899,0.846364392539101
9,1,2,0.34376651238915956,0.6562334876108404
9,1,1,0.7639468121970063,0.2360531878029936
9,1,1,0.6470494495389933,0.35295055046100665
9,2,2,0.10645963388537516,0.8935403661146248
9,2,2,0.32599225069380844,0.6740077493061916
9,2,1,0.7492290008303033,0.2507709991696967
9,2,1,0.963769079216716,0.036230920783284035
9,2,1,0.7379157321398373,0.26208426786016276
9,2,1,0.23951143270752728,0.7604885672924727
9,2,1,0.4168453097854852,0.5831546902145148
9,2,1,0.737824552103304,0.26217544789669595
9,2,2,0.982591071053868,0.017408928946132024
9,2,2,0.9366166621948574,0.06338333780514264
9,2,2,0.6018867515949486,0.39811324840505136
9,2,2,0.7055326357595223,0.2944673642404777
9,2,1,0.777420413065514,0.222579586934486
9,2,2,0.4032590934969449,0.5967409065030551
9,2,2,0.8591215071468072,0.14087849285319282
9,2,2,0.6827679510813549,0.31723204891864504
9,2,2,0.03428405876259677,0.9657159412374032
9,2,1,0.4994485387834582,0.5005514612165418
9,2,1,0.7265727816819889,0.27342721831801114
9,2,1,0.7106469638601185,0.28935303613988145
9,2,2,0.11708313596546449,0.8829168640345355
9,2,2,0.20400531437911795,0.795994685620882
9,2,1,0.5428221144779506,0.4571778855220494
9,2,1,0.46373544295464464,0.5362645570453554
9,3,2,0.1559144708182365,0.8440855291817635
9,3,2,0.10287396329043907,0.8971260367095609
9,3,2,0.19400163651480806,0.8059983634851919
9,3,2,0.23955783566261246,0.7604421643373875
9,3,1,0.4087722092962479,0.5912277907037521
9,3,1,0.2636756636436547,0.7363243363563453
9,3,1,0.4540750229717425,0.5459249770282575
9,3,1,0.9924072421445925,0.007592757855407454
9,3,1,0.516074891273977,0.48392510872602307
9,3,1,0.5706656992558691,0.4293343007441309
9,3,1,0.3755926475929593,0.6244073524070407
9,3,2,0.8969478816397405,0.10305211836025953
9,3,1,0.6812739742969636,0.3187260257030364
9,3,2,0.269491135251712,0.730508864748288
9,3,2,0.16796705854971095,0.832032941450289
9,3,1,0.5862923465939777,0.41370765340602234
9,3,2,0.27751729015186255,0.7224827098481374
9,3,2,0.1714918007844981,0.8285081992155019
9,3,2,0.2378390124543136,0.7621609875456864
9,3,2,0.21141937298280267,0.7885806270171973
9,3,2,0.12786747054281633,0.8721325294571837
9,3,1,0.20109503938333195,0.798904960616668
9,3,1,0.5792159342345732,0.4207840657654268
9,3,1,0.6213527177549041,0.3786472822450959
